code,nationality_code,disciplines,birth_date
1896740,JPN,['Judo'],1991/8/24
1896743,JPN,['Judo'],1994/8/27
1896744,JPN,['Judo'],1996/7/4
1896748,JPN,['Judo'],2002/3/8
1896750,JPN,['Judo'],2000/8/28
1896752,JPN,['Judo'],1996/4/15
1896760,JPN,['Judo'],2000/7/14
1896762,JPN,['Judo'],2000/7/9
1896763,JPN,['Judo'],1997/8/9
1896764,JPN,['Judo'],1996/2/25
1896765,JPN,['Judo'],1993/10/14
1896767,JPN,['Judo'],1994/4/7
1896768,UZB,['Football'],2003/10/3
1896769,MGL,['Cycling Road'],1996/9/4
1896773,UZB,['Football'],2001/7/6
1896774,UZB,['Football'],2001/1/12
1896780,UZB,['Football'],2002/5/15
1896781,UZB,['Football'],2001/6/5
1896787,UZB,['Football'],2002/7/22
1896792,UZB,['Football'],2004/2/29
1896796,UZB,['Football'],2001/7/19
1896798,UZB,['Football'],2002/6/8
1896801,UZB,['Football'],2001/3/20
1896802,UZB,['Football'],2002/2/6
1896803,UZB,['Football'],2001/7/15
1896806,UZB,['Football'],2004/2/17
1896807,UZB,['Football'],2003/8/18
1896816,UZB,['Football'],2001/2/14
1896822,UZB,['Football'],1999/4/4
1896878,UZB,['Football'],1995/6/29
1896883,UZB,['Football'],2000/12/19
1896899,UZB,['Athletics'],1996/3/7
1896901,UZB,['Athletics'],1998/3/4
1896902,UZB,['Athletics'],2006/9/27
1896903,UZB,['Athletics'],2000/10/22
1896956,ANG,['Canoe Sprint'],2000/12/13
1896958,ETH,['Athletics'],2000/11/26
1896962,ETH,['Athletics'],2000/7/16
1896963,ANG,['Canoe Sprint'],2000/11/19
1896966,ANG,['Rowing'],1989/6/22
1896987,NIG,['Fencing'],2004/8/25
1897010,ETH,['Athletics'],2004/5/3
1897013,UKR,['Wrestling'],1997/5/14
1897019,UKR,['Wrestling'],1999/8/5
1897022,UKR,['Wrestling'],1998/8/28
1897025,UKR,['Wrestling'],1998/2/14
1897036,ETH,['Athletics'],2005/1/24
1897037,ETH,['Athletics'],2001/11/29
1897078,CUB,['Taekwondo'],1999/10/25
1897088,CUB,['Taekwondo'],1993/8/12
1897090,CUB,['Shooting'],1977/4/9
1897092,CUB,['Shooting'],1989/8/3
1897107,QAT,['Athletics'],2003/9/16
1897115,QAT,['Swimming'],2001/9/28
1897138,BAN,['Swimming'],1999/9/10
1897153,UKR,['Canoe Sprint'],1997/3/27
1897155,UKR,['Canoe Sprint'],1998/4/13
1897157,UKR,['Canoe Sprint'],1997/4/25
1897158,UKR,['Canoe Sprint'],1992/5/10
1897159,UKR,['Canoe Sprint'],1999/6/24
1897160,UKR,['Canoe Sprint'],1997/6/4
1897168,UKR,['Canoe Sprint'],1995/12/23
1897173,UKR,['Canoe Sprint'],1989/1/8
1897191,JOR,['Boxing'],1998/10/23
1897202,JOR,['Boxing'],1994/7/30
1897214,JOR,['Boxing'],1995/8/6
1897227,ISR,['Taekwondo'],2001/9/16
1897251,ISR,['Triathlon'],1994/10/11
1897256,EGY,['Cycling Track'],1996/9/25
1897259,UKR,['Rowing'],1996/10/14
1897260,UKR,['Rowing'],1992/2/22
1897261,UKR,['Rowing'],1992/9/29
1897263,UKR,['Rowing'],1986/1/19
1897270,UKR,['Rowing'],1991/8/20
1897274,UKR,['Rowing'],1990/3/18
1897277,ISR,['Marathon Swimming'],1998/10/6
1897287,EGY,['Cycling Track'],2001/12/7
1897288,ISR,['Artistic Swimming'],2003/10/6
1897289,ISR,['Artistic Swimming'],2001/6/27
1897298,ISR,['Swimming'],2003/7/7
1897299,TUV,['Athletics'],1999/6/10
1897302,SOM,['Athletics'],1998/7/1
1897303,ISR,['Swimming'],1992/1/29
1897305,ISR,['Swimming'],2002/5/28
1897306,ISR,['Swimming'],2001/1/8
1897307,TUV,['Athletics'],2004/4/21
1897308,ISR,['Swimming'],2000/8/15
1897309,ISR,['Swimming'],2003/8/7
1897311,ISR,['Swimming'],2005/8/30
1897321,EGY,['Taekwondo'],2000/10/23
1897323,SUD,['Athletics'],2001/8/13
1897330,QAT,['Weightlifting'],1998/6/4
1897339,EGY,['Taekwondo'],1998/6/15
1897347,EGY,['Taekwondo'],2003/2/16
1897353,ISR,['Swimming'],2001/2/20
1897354,ISR,['Swimming'],2000/4/6
1897356,ISR,['Swimming'],2003/6/2
1897357,ISR,['Swimming'],2002/4/22
1897360,ISR,['Swimming'],2002/5/25
1897362,ISR,['Swimming'],2004/3/9
1897363,ISR,['Swimming'],1997/10/19
1897365,ISR,['Swimming'],2001/3/28
1897369,ISR,['Swimming'],2000/10/18
1897380,ISR,['Swimming'],2004/9/23
1897384,EGY,['Football'],2001/4/23
1897453,UKR,['Diving'],2007/3/12
1897455,UKR,['Diving'],1993/3/16
1897456,UKR,['Diving'],2005/12/25
1897459,UKR,['Diving'],2003/4/18
1897464,UKR,['Diving'],2005/2/25
1897466,UKR,['Diving'],2002/2/7
1897467,UKR,['Diving'],1993/8/11
1897468,UKR,['Diving'],1991/3/12
1897513,UKR,['Artistic Swimming'],2001/5/29
1897514,UKR,['Artistic Swimming'],2001/5/29
1897526,UKR,['Tennis'],1994/9/12
1897527,UKR,['Tennis'],1992/7/20
1897528,UKR,['Tennis'],1992/7/20
1897529,UKR,['Tennis'],2000/5/15
1897531,UKR,['Tennis'],2002/6/28
1897536,UKR,['Breaking'],1990/7/23
1897537,UKR,['Breaking'],1995/6/2
1897538,UKR,['Breaking'],1994/6/26
1897555,UKR,['Artistic Gymnastics'],2003/8/10
1897556,UKR,['Artistic Gymnastics'],1993/9/29
1897557,UKR,['Artistic Gymnastics'],2002/9/3
1897558,UKR,['Artistic Gymnastics'],1992/10/19
1897559,UKR,['Artistic Gymnastics'],2005/8/18
1897560,UKR,['Artistic Gymnastics'],2007/11/20
1897573,UKR,['Rhythmic Gymnastics'],2008/5/26
1897578,UKR,['Rhythmic Gymnastics'],2002/9/10
1897580,UKR,['Rhythmic Gymnastics'],2004/8/9
1897581,UKR,['Rhythmic Gymnastics'],2005/5/17
1897582,UKR,['Rhythmic Gymnastics'],2007/9/25
1897585,UKR,['Rhythmic Gymnastics'],2008/6/4
1897633,UKR,['Fencing'],1996/6/26
1897637,UKR,['Fencing'],1992/6/22
1897638,UKR,['Fencing'],1993/4/24
1897639,UKR,['Fencing'],1987/2/23
1897640,UKR,['Fencing'],1996/9/29
1897642,UKR,['Fencing'],1991/10/22
1897643,UKR,['Fencing'],1999/4/13
1897644,UKR,['Fencing'],1990/9/4
1897651,UKR,['Weightlifting'],2001/3/23
1897671,UKR,['Modern Pentathlon'],1996/1/27
1897675,UKR,['Modern Pentathlon'],2002/1/9
1897678,UKR,['Modern Pentathlon'],1993/9/21
1897750,NZL,['Artistic Swimming'],1998/1/31
1897751,NZL,['Artistic Swimming'],2003/9/12
1897756,FIJ,['Taekwondo'],1997/12/15
1897777,RSA,['Golf'],1990/2/21
1897778,RSA,['Golf'],1994/5/18
1897782,RSA,['Golf'],1989/5/11
1897783,RSA,['Golf'],1990/5/3
1897809,LBR,['Athletics'],1991/4/15
1897817,LBR,['Athletics'],2001/9/11
1897821,LBR,['Athletics'],2002/9/9
1897827,LBR,['Athletics'],2004/10/4
1897831,LBR,['Athletics'],1997/3/10
1897833,LBR,['Athletics'],1994/12/28
1897836,LBR,['Athletics'],1996/7/26
1897843,LBR,['Athletics'],2000/5/8
1897860,FIJ,['Table Tennis'],2005/4/8
1897877,MRI,['Cycling Road'],1996/3/23
1897960,TAN,['Athletics'],1992/2/14
1898024,THA,['Weightlifting'],1999/12/23
1898049,THA,['Weightlifting'],1997/8/11
1898059,THA,['Weightlifting'],2003/11/19
1898067,THA,['Weightlifting'],2004/8/10
1898093,ZAM,['Judo'],2001/8/31
1898113,AUS,['Sport Climbing'],1997/6/28
1898117,AUS,['Sport Climbing'],2002/7/11
1898161,KSA,['Equestrian'],1972/1/5
1898162,MDA,['Archery'],1996/11/11
1898169,GBR,['Golf'],1994/9/1
1898170,GBR,['Golf'],1996/4/12
1898173,GBR,['Golf'],1996/3/20
1898203,MDA,['Archery'],1993/10/11
1898209,KSA,['Equestrian'],1995/4/10
1898219,KSA,['Equestrian'],1998/10/19
1898237,THA,['Boxing'],2000/12/5
1898245,NOR,['Athletics'],1996/1/7
1898250,NOR,['Athletics'],2000/9/19
1898251,ISR,['Cycling Track'],2000/9/1
1898259,THA,['Boxing'],1993/7/6
1898262,ISR,['Cycling Mountain Bike'],1999/7/19
1898267,THA,['Boxing'],2001/5/31
1898281,NOR,['Shooting'],2000/2/11
1898282,ISR,['Cycling Road'],1992/6/9
1898283,THA,['Boxing'],2000/9/25
1898297,EST,['Cycling Mountain Bike'],1989/11/28
1898298,CHN,['Marathon Swimming'],1996/11/6
1898306,THA,['Boxing'],1998/2/9
1898307,SMR,['Athletics'],2004/9/3
1898315,NOR,['Shooting'],1999/3/26
1898321,LUX,['Cycling Road'],1992/6/12
1898323,GBR,['Judo'],1997/1/25
1898330,GBR,['Judo'],1997/9/29
1898335,GBR,['Judo'],1995/5/24
1898336,GBR,['Judo'],1995/12/11
1898339,GBR,['Judo'],1995/7/5
1898369,NOR,['Shooting'],1979/8/27
1898375,NOR,['Taekwondo'],1994/8/6
1898406,THA,['Boxing'],2001/11/7
1898472,TJK,['Judo'],2002/4/8
1898475,CHN,['Beach Volleyball'],1989/2/18
1898476,CHN,['Beach Volleyball'],1997/1/14
1898499,CRO,['Judo'],1994/12/3
1898531,THA,['Boxing'],2001/2/7
1898562,ESP,['Golf'],1990/6/1
1898577,ESP,['Golf'],1987/11/19
1898581,ESP,['Golf'],2001/12/7
1898582,ESP,['Golf'],1994/11/10
1898638,THA,['Boxing'],1992/10/2
1898787,ISR,['Cycling Road'],1997/9/20
1898794,GER,['Basketball'],1987/5/17
1898800,GER,['Basketball'],1993/9/15
1898802,GER,['Basketball'],1996/7/13
1898807,GER,['3x3 Basketball'],1991/10/19
1898808,GER,['Basketball'],1995/6/20
1898811,GER,['Basketball'],1991/6/8
1898813,GER,['Basketball'],1992/12/31
1898814,GER,['Basketball'],1992/4/4
1898815,GER,['Basketball'],1992/9/30
1898816,GER,['3x3 Basketball'],1992/7/1
1898817,GER,['Basketball'],1995/10/23
1898819,GER,['Basketball'],2000/2/10
1898822,GER,['Basketball'],1998/4/25
1898824,GER,['Basketball'],1999/11/8
1898825,GER,['Basketball'],1998/9/21
1898830,GER,['Basketball'],2000/2/26
1898832,GER,['Basketball'],2001/11/19
1898835,GER,['3x3 Basketball'],2001/4/16
1898839,GER,['Basketball'],1994/2/9
1898841,GER,['Basketball'],1994/5/28
1898845,GER,['Basketball'],1997/4/26
1898849,GER,['Basketball'],1996/9/29
1898850,GER,['Basketball'],2001/8/27
1898851,GER,['Basketball'],2000/1/10
1898854,GER,['Basketball'],2003/11/24
1898859,GER,['Basketball'],2004/5/28
1898870,GER,['3x3 Basketball'],2004/4/23
1898892,GER,['Basketball'],1995/12/12
1898904,THA,['Judo'],1995/12/9
1898936,TOG,['Triathlon'],1992/2/11
1898961,GBR,['Hockey'],1995/10/2
1898963,GBR,['Hockey'],1989/6/25
1898966,GBR,['Hockey'],1992/3/31
1898982,GBR,['Hockey'],1996/4/17
1898984,GBR,['Hockey'],1998/1/14
1898985,GBR,['Hockey'],2000/2/11
1898990,GBR,['Hockey'],1998/7/24
1898993,GBR,['Hockey'],1994/12/30
1898996,GBR,['Hockey'],1993/6/15
1898998,GBR,['Hockey'],2001/2/28
1899002,GBR,['Hockey'],1999/1/6
1899004,GBR,['Hockey'],1990/6/25
1899013,GBR,['Hockey'],1995/5/23
1899015,GBR,['Hockey'],1999/5/11
1899017,GBR,['Hockey'],1994/12/10
1899018,GBR,['Hockey'],1999/4/8
1899019,GBR,['Hockey'],1999/4/6
1899020,GBR,['Hockey'],1990/9/19
1899022,GBR,['Hockey'],1996/9/19
1899023,GBR,['Hockey'],2000/6/27
1899025,GBR,['Hockey'],1998/12/21
1899028,GBR,['Hockey'],1993/9/27
1899032,GBR,['Hockey'],1988/3/8
1899033,GBR,['Hockey'],1992/1/24
1899035,GBR,['Hockey'],1996/3/14
1899036,GBR,['Hockey'],1992/11/21
1899038,GBR,['Hockey'],1996/10/28
1899043,GBR,['Hockey'],1993/4/29
1899047,GBR,['Hockey'],1999/9/29
1899048,GBR,['Hockey'],1997/1/28
1899049,GBR,['Hockey'],1990/12/24
1899050,GBR,['Hockey'],1998/4/23
1899052,GBR,['Hockey'],2001/12/20
1899089,GEO,['Wrestling'],1999/9/25
1899121,IRL,['Golf'],1987/4/2
1899127,GEO,['Wrestling'],2001/6/11
1899130,DOM,['Artistic Gymnastics'],1995/1/2
1899136,HUN,['Shooting'],2002/2/21
1899173,GER,['Handball'],1994/4/22
1899176,GER,['Handball'],1993/3/28
1899177,GER,['Handball'],1998/4/26
1899178,GER,['Handball'],1995/10/16
1899179,GER,['Handball'],1988/10/3
1899180,GER,['Handball'],1993/7/19
1899181,GER,['Handball'],1993/4/10
1899185,GER,['Handball'],1989/7/10
1899187,GER,['Handball'],1995/7/19
1899193,GER,['Handball'],1991/3/3
1899194,GER,['Handball'],1999/7/22
1899196,GER,['Handball'],1999/2/4
1899199,GER,['Handball'],1999/12/7
1899200,GER,['Handball'],1998/3/13
1899201,GER,['Handball'],1999/12/16
1899202,GER,['Handball'],1998/5/28
1899204,GER,['Handball'],1996/4/12
1899206,GER,['Handball'],1998/3/1
1899214,GER,['Handball'],2000/5/9
1899225,GER,['Handball'],2000/6/21
1899226,GER,['Handball'],1999/4/3
1899227,GER,['Handball'],2000/3/16
1899229,GER,['Handball'],1996/1/20
1899231,GER,['Handball'],2002/4/29
1899237,GER,['Handball'],2003/2/6
1899239,GER,['Handball'],1997/11/5
1899241,GER,['Handball'],2004/6/15
1899246,GER,['Handball'],1990/1/18
1899247,GER,['Handball'],1990/8/4
1899252,GER,['Handball'],1996/3/22
1899256,GER,['Handball'],2002/4/29
1899257,GER,['Handball'],1995/2/11
1899493,HUN,['Shooting'],1997/3/19
1899497,ITA,['Boxing'],1995/8/16
1899498,ITA,['Boxing'],1997/12/28
1899499,ITA,['Boxing'],1998/10/6
1899500,ITA,['Boxing'],2000/4/27
1899505,ITA,['Boxing'],1999/5/7
1899507,ITA,['Boxing'],1991/12/7
1899509,ITA,['Boxing'],1998/10/6
1899514,ITA,['Boxing'],2001/5/29
1899516,HUN,['Shooting'],2002/6/29
1899551,ITA,['Sailing'],1992/7/15
1899554,ITA,['Sailing'],1999/3/29
1899561,ITA,['Sailing'],1999/6/2
1899562,ITA,['Sailing'],2001/8/14
1899571,HUN,['Shooting'],2000/2/8
1899576,HUN,['Shooting'],1997/2/14
1899642,ITA,['Sailing'],1994/1/17
1899644,ITA,['Sailing'],2001/11/14
1899647,ITA,['Sailing'],1987/6/13
1899650,ITA,['Sailing'],1992/3/20
1899653,ITA,['Sailing'],1996/1/10
1899656,ITA,['Sailing'],2001/5/1
1899659,ITA,['Sailing'],2005/3/1
1899661,ITA,['Sailing'],2000/11/16
1899666,DOM,['Athletics'],1996/10/25
1899728,GBR,['Sailing'],1996/12/29
1899730,GBR,['Sailing'],1993/10/7
1899731,GBR,['Sailing'],1995/3/27
1899732,GBR,['Sailing'],2001/5/22
1899733,GBR,['Sailing'],1992/9/27
1899736,GBR,['Sailing'],1983/3/11
1899737,GBR,['Sailing'],1985/1/22
1899739,GBR,['Sailing'],2001/7/8
1899743,GBR,['Sailing'],1992/10/12
1899744,GBR,['Sailing'],1993/4/15
1899745,GBR,['Sailing'],1990/7/9
1899746,GBR,['Sailing'],1988/11/6
1899747,GBR,['Sailing'],1993/6/11
1899748,GBR,['Sailing'],1999/4/7
1899751,DOM,['Athletics'],1996/3/5
1899832,FRA,['Equestrian'],1982/9/20
1899834,FRA,['Equestrian'],1978/12/9
1899843,FRA,['Equestrian'],1981/6/21
1899845,FRA,['Equestrian'],1977/7/24
1899846,FRA,['Equestrian'],1975/8/4
1899847,FRA,['Equestrian'],1994/6/3
1899848,FRA,['Equestrian'],1989/3/14
1899856,FRA,['Equestrian'],1986/6/23
1899857,FRA,['Equestrian'],1977/4/4
1899858,FRA,['Equestrian'],1993/9/22
1899866,FRA,['Equestrian'],1980/5/10
1899870,DOM,['Equestrian'],1967/9/8
1900397,ARG,['Hockey'],2006/6/5
1900424,GBR,['Tennis'],1996/8/1
1900429,GBR,['Tennis'],2001/12/22
1900430,GBR,['Tennis'],1990/5/23
1900434,GBR,['Tennis'],1987/5/15
1900440,GBR,['Tennis'],1992/4/20
1900441,GBR,['Tennis'],1989/12/1
1900442,GBR,['Tennis'],1992/5/19
1900497,JAM,['Athletics'],1997/7/15
1900626,FRA,['Football'],2002/2/25
1900641,FRA,['Football'],2003/8/17
1900644,FRA,['Football'],2001/9/24
1900651,FRA,['Football'],2003/5/17
1900653,FRA,['Football'],2005/6/3
1900668,FRA,['Football'],2002/1/20
1900672,FRA,['Football'],2001/5/17
1900674,FRA,['Football'],1991/5/28
1900680,FRA,['Football'],2002/10/22
1900682,FRA,['Football'],2002/5/6
1900683,FRA,['Football'],2002/12/17
1900684,FRA,['Football'],2003/10/8
1900690,FRA,['Football'],2002/5/15
1900694,FRA,['Football'],2002/7/17
1900695,FRA,['Football'],2003/2/7
1900699,FRA,['Football'],2001/12/12
1900702,FRA,['Football'],2005/3/11
1900709,FRA,['Football'],2002/5/16
1900718,FRA,['Football'],2001/11/20
1900751,TOG,['Athletics'],2000/12/17
1900838,GBR,['Diving'],1994/5/21
1900840,GBR,['Diving'],2000/6/30
1900841,GBR,['Diving'],2000/7/28
1900845,GBR,['Diving'],1998/7/25
1900847,GBR,['Diving'],1998/1/26
1900848,GBR,['Diving'],1995/1/30
1900852,GBR,['Diving'],1996/5/9
1900855,GBR,['Diving'],2004/9/11
1900856,GBR,['Diving'],1999/9/26
1900857,GBR,['Diving'],2000/5/15
1900913,JAM,['Athletics'],2002/7/9
1901020,ETH,['Athletics'],1982/6/13
1901025,GBR,['Rowing'],1996/3/11
1901026,GBR,['Rowing'],1997/12/4
1901027,GBR,['Rowing'],1998/4/16
1901028,GBR,['Rowing'],1986/6/17
1901030,GBR,['Rowing'],1994/1/7
1901036,GBR,['Rowing'],1995/5/13
1901037,GBR,['Rowing'],1998/12/23
1901039,GBR,['Rowing'],1993/10/14
1901040,GBR,['Rowing'],1995/9/14
1901041,GBR,['Rowing'],1994/7/1
1901044,GBR,['Rowing'],1995/10/5
1901045,GBR,['Rowing'],1995/2/28
1901048,GBR,['Rowing'],1992/11/30
1901050,GBR,['Rowing'],1998/5/26
1901051,GBR,['Rowing'],1993/11/2
1901056,GBR,['Rowing'],1998/7/23
1901057,GBR,['Rowing'],2000/1/22
1901059,GBR,['Rowing'],1999/10/14
1901060,GBR,['Rowing'],1993/8/20
1901062,GBR,['Rowing'],1997/7/15
1901063,GBR,['Rowing'],1988/11/25
1901064,GBR,['Rowing'],1992/10/3
1901065,GBR,['Rowing'],1994/11/8
1901066,GBR,['Rowing'],1994/9/22
1901068,GBR,['Rowing'],1994/4/3
1901071,GBR,['Rowing'],1996/2/26
1901073,GBR,['Rowing'],1998/5/11
1901074,GBR,['Rowing'],2001/12/21
1901075,GBR,['Rowing'],1994/10/1
1901077,GBR,['Rowing'],1998/8/20
1901079,GBR,['Rowing'],1996/11/29
1901080,GBR,['Rowing'],1994/5/24
1901086,GBR,['Rowing'],1994/8/18
1901089,GBR,['Rowing'],1994/7/7
1901091,GBR,['Rowing'],1999/6/18
1901092,GBR,['Rowing'],1993/11/25
1901094,GBR,['Rowing'],1998/1/13
1901096,GBR,['Rowing'],1994/2/14
1901097,GBR,['Rowing'],1988/11/8
1901099,GBR,['Rowing'],1997/12/31
1901100,GBR,['Rowing'],1995/7/14
1901101,GBR,['Rowing'],1994/5/29
1901251,JAM,['Athletics'],2000/8/13
1901273,VEN,['Weightlifting'],2001/8/14
1901275,VEN,['Weightlifting'],1999/1/26
